"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ST6GALNAC2",-1.18792525291084,7.70407970168036,-4.4974409257494,0.000171465692489401,0.0050494796088929,0.853416364696663
"CAB39",-1.31095324810178,8.77357941231283,-4.4847164568283,0.000176931155167443,0.00514382095569895,0.823580813679525
"PDE8B",-1.30309080253232,5.71930379842305,-4.48003000386302,0.000178987792878143,0.0051833725450501,0.812592435443217
"ATF1",-1.10193906977877,7.73964638202933,-4.4787657554691,0.000179546695650924,0.0051836394079777,0.80962815301515
"SDCBPP2",-1.06266344693425,5.98943826520404,-4.47265669371956,0.000182272143774083,0.00524650204967799,0.795304339948232
"CTTNBP2NL",-1.01797864708895,7.88430861044627,-4.46398408963364,0.000186212600653926,0.00526410676461866,0.77497016226667
"ERG",-1.26690026025814,6.40298216517582,-4.45740705439986,0.000189257713864997,0.00532079344735563,0.759549653491258
"GNS",-1.03330406603103,9.33896799473071,-4.45589977587053,0.000189962566421153,0.00532597787252293,0.756015731428321
"GPR146",-1.53234088355255,7.03657926715003,-4.442488455532,0.000196351033938121,0.00545280408631144,0.724572706047113
"CLC",-2.10615111569091,6.46721896414486,-4.438147641181,0.000198464513893918,0.00548174521709423,0.714395936696516
"SLCO2B1",-1.14543916460883,8.62830745824271,-4.43673866641565,0.000199155407704369,0.00548602117023597,0.71109272102268
"CXCR2",-2.77229408404476,6.99690285510135,-4.42425490214212,0.000205382986129307,0.00563391895228166,0.68182653332881
"TSPAN12",-1.3613411202216,7.29966747062375,-4.41990638674623,0.000207597729150392,0.00565766008325043,0.671632537447516
"CLEC12A",-1.12950768217724,5.90231334731641,-4.41858944823955,0.000208273163121639,0.00566851972022683,0.668545351820089
"ADGRL2",-1.05861247600662,6.37210717146009,-4.40674687349181,0.000214446675397946,0.0057903431469258,0.640784803164965
"MS4A15",-2.5900752135383,7.08639517990836,-4.40361488746643,0.000216109771282348,0.00581224532041501,0.633443329137006
"ATF3",-1.76240088654359,7.85688787014931,-4.39765051982324,0.000219312641815046,0.00587522492150334,0.619463049634433
"MAP3K5-AS2",-1.33023342233012,6.26802348029393,-4.39612387617189,0.000220140056317013,0.0058815555342458,0.615884731827649
"FAM107A",-2.59029756482256,9.22974510033337,-4.39506770823761,0.000220714307973678,0.00588197882981414,0.613409188125271
"LPAR6",-1.02431868471202,9.10368564334997,-4.39174111268582,0.000222532830712025,0.00592024125355798,0.605612119053967
"EFEMP1",-1.08180817573252,8.38168309454801,-4.39138466119922,0.0002227285760121,0.00592024125355798,0.604776657456361
"CPVL",-1.32033903219443,9.3398071397181,-4.38994713331508,0.000223519743795103,0.00592917329242398,0.601407357230687
"SGCE",-1.60066254727668,8.96469876708817,-4.3887545858411,0.000224178215407941,0.00593564752232126,0.598612270914069
"ANXA8",-1.12970907539886,6.0473448909172,-4.38801318888185,0.000224588559540347,0.00593882951952491,0.596874600275564
"CAVIN1",-1.4435640076529,9.42205323885472,-4.37761756998832,0.000230422016947854,0.00606175761037497,0.572510531156519
"ENTREP1",-1.69080831574214,7.75524429608857,-4.37043169556389,0.000234542678665749,0.00613075990325912,0.5556702008749
"ESAM",-1.70999077108226,8.65636769277797,-4.36553381973934,0.000237393461168095,0.00615362436230453,0.544192417546091
"STXBP6",-1.72161666408611,6.30439184339211,-4.36480147822556,0.00023782268386099,0.00615362436230453,0.542476272698297
"TYROBP",-1.08798263017025,11.0133796958876,-4.36226910907751,0.000239312885456514,0.00617656598567274,0.536542083206809
"TMEM64",-1.24236750318814,7.36052474998099,-4.3528971752042,0.000244909569060903,0.00628140870923497,0.514581620311342
"PRXL2C",-1.12717930530835,8.82632041441323,-4.33726227342811,0.000254539037515428,0.00643961740522654,0.477949840888112
"WWC2",-1.05027786173701,6.41317198167821,-4.33478802131236,0.000256097220983446,0.00647103928625701,0.472153300270315
"ART4",-1.19606098770873,5.28181487023858,-4.32990452653992,0.000259200674563227,0.00650697711058221,0.460712944749534
"HSPA12B",-1.14999813927545,6.62963104845478,-4.32929995248094,0.000259587485335452,0.00650697711058221,0.45929667468882
"CYP51A1",-1.30365441719257,8.72657752417631,-4.32921668865699,0.000259640803288466,0.00650697711058221,0.459101622257114
"CCDC102B",-1.22677739000927,6.98875205833496,-4.32740418317884,0.000260804155782608,0.00651085840838877,0.454855719393553
"JAM3",-1.1041337758331,6.87770811648314,-4.32732632083864,0.000260854248051927,0.00651085840838877,0.45467332399212
"GIMAP1",-1.27215103848865,7.00477090300612,-4.31696916901993,0.000267603865039707,0.00657508800212207,0.430412669485185
"FYTTD1",-1.28619854522848,9.26300598120207,-4.31275334088297,0.000270400971538502,0.00662790022093237,0.42053827998535
"CLEC4A",-1.21439164728579,7.89391931584007,-4.31025465090398,0.000272072559828578,0.00664499890454834,0.414686025696876
"MYADM",-1.50852053412472,10.3889661366819,-4.30097010815518,0.000278374717399441,0.00674259803670339,0.392941923784759
"RASSF2",-1.02151610297474,9.34024702267192,-4.29264541961837,0.000284149197485183,0.00684197838226969,0.373447842886082
"GPIHBP1",-1.95845463007564,7.70425049603769,-4.29134150326679,0.00028506443998712,0.00684798354654194,0.370394620467781
"CLEC4E",-1.67437423259637,6.47682704782615,-4.29133677139295,0.000285067766729551,0.00684798354654194,0.370383540505789
"FILIP1",-1.51267683424728,6.3788828722329,-4.28865591587492,0.000286958787101378,0.00688532883423671,0.364106266429015
"SOSTDC1",-3.48859369029832,7.51317095583771,-4.28757396299521,0.000287725517019627,0.00689271792610466,0.361572914328009
"P2RY12",-1.26715383034325,5.71903838974486,-4.2796812438514,0.000293380946896886,0.00699840074608224,0.34309349128635
"ZBED2",-1.84294883655222,7.20399664441864,-4.2773426558031,0.000295077846047951,0.00703068483709361,0.33761846820545
"FGL2",-1.23574641205994,9.44712502534388,-4.27595909888466,0.000296086375512525,0.00703832734914617,0.334379413206453
"CTSLP8",-1.09187130676336,5.99959429051853,-4.27519153799955,0.000296647364159648,0.00704348213718736,0.332582497258395
"CCR1",-1.1347893738269,8.6615029554997,-4.27209740087731,0.000298919560517192,0.00707445106505085,0.325339088911205
"MS4A7",-1.62990780726001,9.15473048888549,-4.26891406245035,0.000301275392436093,0.00711553518487784,0.317887183959775
"ACSS3",-1.07533368391052,6.63491742903149,-4.26714384903989,0.000302593447956875,0.00713500011443937,0.313743419950752
"BMPR2",-1.07578688581648,7.51426236365794,-4.25029671015898,0.000315428953726717,0.00736132770344893,0.27431249813004
"ENG",-1.00803176391055,8.45411232968934,-4.24639666842684,0.000318476923339195,0.00739403351008096,0.265185823092585
"BEX4",-1.05206433161172,9.18977185773664,-4.24335575460972,0.000320873836106849,0.00742910045655983,0.258070016573848
"CAPN7",-1.2574133597042,7.91111029625188,-4.2411911801275,0.000322590954956802,0.00743539129606698,0.253005070198379
"ICAM1",-1.49992018324335,9.50211622428296,-4.24079440815681,0.000322906699778033,0.00743539129606698,0.252076671493175
"KITLG",-1.43833125566298,7.13905100023468,-4.2404393170111,0.000323189537040434,0.00743539129606698,0.251245805854479
"DACH1",-1.73684162690683,5.99096855534151,-4.2340177421777,0.00032834730371468,0.00749168975300601,0.236220996456633
"PTGER2",-1.3206499945982,6.633997973221,-4.22560172376023,0.000335231488881549,0.00751755829477622,0.216532092561168
"MEGF9",-1.15527157377706,7.62569014061239,-4.22428600979889,0.000336320657885884,0.00751755829477622,0.213454287247849
"APPL2",-1.35895482123036,7.32100573657282,-4.2145260490185,0.000344511037360942,0.00762281881261232,0.190625298491219
